species,bio1,bio12,bio5,bio6,elev,pollination
Palicourea_guianensis,2.36361198,3.409595019,2.45331834,2.264817823,677,
Palicourea_guianensis,2.399673721,3.430880946,2.481442629,2.309630167,171,
Palicourea_guianensis,2.276461804,3.533136288,2.383815366,2.146128036,1772,
Palicourea_guianensis,2.385606274,3.502017215,2.475671188,2.278753601,580,
Palicourea_guianensis,2.389166084,3.307709923,2.519827994,2.130333768,374,
Palicourea_guianensis,2.419955748,3.465680212,2.496929648,2.33243846,86,
Palicourea_guianensis,2.342422681,3.496791316,2.432969291,2.209515015,1180,
Palicourea_guianensis,2.382017043,3.483872454,2.474216264,2.274157849,819,
Palicourea_guianensis,2.311753861,3.588047497,2.414973348,2.190331698,1475,
Palicourea_guianensis,2.408239965,3.521661015,2.499687083,2.31386722,227,
Palicourea_guianensis,2.36361198,3.373647472,2.474216264,2.193124598,409,
Palicourea_guianensis,2.445604203,3.431363764,2.525044807,2.354108439,131,
Palicourea_guianensis,2.340444115,3.572174314,2.440909082,2.225309282,1209,
Palicourea_guianensis,2.322219295,3.279438788,2.469822016,2.056904851,572,
Palicourea_guianensis,2.404833717,3.272073788,2.546542663,2.178976947,305,
Palicourea_guianensis,2.431363764,3.389697548,2.51054501,2.340444115,48,
Palicourea_guianensis,2.409933123,3.20709554,2.531478917,2.201397124,344,
Palicourea_guianensis,2.399673721,3.334252642,2.542825427,2.184691431,339,
Palicourea_guianensis,2.403120521,3.355068206,2.550228353,2.190331698,297,
Palicourea_guianensis,2.447158031,3.512417549,2.5289167,2.357934847,135,
Palicourea_guianensis,2.392696953,3.383635868,2.552668216,2.170261715,425,
Palicourea_guianensis,2.303196057,3.435844366,2.442479769,2.113943352,1000,
Palicourea_guianensis,2.376576957,3.256236533,2.51054501,2.204119983,350,
Palicourea_guianensis,2.378397901,3.486713776,2.469822016,2.269512944,864,
Palicourea_guianensis,2.401400541,3.279210513,2.545307116,2.178976947,323,
Palicourea_guianensis,2.401400541,3.277379975,2.544068044,2.176091259,337,
Palicourea_guianensis,2.371067862,3.461948495,2.463892989,2.260071388,712,
Palicourea_guianensis,2.340444115,3.572174314,2.440909082,2.225309282,1209,
Palicourea_guianensis,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_guianensis,2.378397901,3.664923893,2.480006943,2.257678575,748,
Palicourea_guianensis,2.361727836,3.666237096,2.462397998,2.238046103,838,
Palicourea_guianensis,2.309630167,3.401745082,2.419955748,2.167317335,1665,
Palicourea_guianensis,2.404833717,3.360214613,2.551449998,2.193124598,285,
Palicourea_guianensis,2.348304863,3.601734148,2.432969291,2.247973266,768,
Palicourea_guianensis,2.442479769,3.374565061,2.523746467,2.346352974,184,
Palicourea_guianensis,2.404833717,3.375663614,2.555094449,2.195899652,281,
Palicourea_guianensis,2.330413773,3.518382316,2.423245874,2.181843588,1299,
Palicourea_guianensis,2.440909082,3.429429264,2.521138084,2.348304863,168,
Palicourea_guianensis,2.413299764,3.202760687,2.532754379,2.209515015,317,
Palicourea_guianensis,2.340444115,3.572174314,2.440909082,2.225309282,1209,
Palicourea_guianensis,2.404833717,3.375663614,2.555094449,2.195899652,281,
Palicourea_guianensis,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_guianensis,2.401400541,3.343802333,2.536558443,2.193124598,303,
Palicourea_guianensis,2.418301291,3.364738555,2.523746467,2.278753601,196,
Palicourea_guianensis,2.424881637,3.385784959,2.509202522,2.336459734,35,
Palicourea_guianensis,2.40654018,3.328990855,2.547774705,2.184691431,334,
Palicourea_guianensis,2.303196057,3.435844366,2.442479769,2.113943352,1000,
Palicourea_guianensis,2.431363764,3.389697548,2.51054501,2.340444115,48,
Palicourea_guianensis,2.444044796,3.442166086,2.523746467,2.352182518,143,
Palicourea_guianensis,2.340444115,3.572174314,2.440909082,2.225309282,1209,
Palicourea_guianensis,2.409933123,3.51295108,2.499687083,2.31386722,214,
Palicourea_guianensis,2.40654018,3.532754379,2.495544338,2.311753861,190,
Palicourea_guianensis,2.390935107,3.457124626,2.480006943,2.285557309,721,
Palicourea_guianensis,2.390935107,3.428458774,2.472756449,2.292256071,541,
Palicourea_guianensis,2.33243846,3.657724954,2.432969291,2.209515015,1225,
Palicourea_guianensis,2.40654018,3.356025857,2.550228353,2.195899652,275,
Palicourea_guianensis,2.390935107,3.457124626,2.480006943,2.285557309,721,
Palicourea_guianensis,2.399673721,3.281260687,2.545307116,2.164352856,347,
Palicourea_guianensis,2.344392274,3.481442629,2.440909082,2.204119983,1201,
Palicourea_guianensis,1.897627091,3.06483222,2.11058971,1.477121255,3561,
Palicourea_guianensis,2.397940009,3.376394442,2.553883027,2.181843588,365,
Palicourea_guianensis,2.408239965,3.352568386,2.547774705,2.201397124,248,
Palicourea_guianensis,2.404833717,3.371067862,2.553883027,2.195899652,286,
Palicourea_guianensis,2.404833717,3.373463722,2.553883027,2.195899652,284,
Palicourea_guianensis,2.390935107,3.356981401,2.471291711,2.29666519,10,
Palicourea_guianensis,2.442479769,3.374565061,2.523746467,2.346352974,184,
Palicourea_guianensis,2.385606274,3.380753771,2.499687083,2.240549248,278,
Palicourea_guianensis,2.378397901,3.664923893,2.480006943,2.257678575,748,
Palicourea_guianensis,2.382017043,3.483872454,2.474216264,2.274157849,819,
Palicourea_guianensis,1.986771734,3.042575512,2.184691431,1.602059991,3194,
Palicourea_guianensis,2.408239965,3.521661015,2.499687083,2.31386722,227,
Palicourea_guianensis,2.390935107,3.247973266,2.5289167,2.127104798,357,
Palicourea_guianensis,2.442479769,3.374565061,2.523746467,2.346352974,184,
Palicourea_guianensis,2.403120521,3.42894429,2.492760389,2.301029996,591,
Palicourea_guianensis,2.389166084,3.307709923,2.519827994,2.130333768,374,
Palicourea_guianensis,2.340444115,3.494432899,2.428134794,2.235528447,833,
Palicourea_guianensis,2.40654018,3.281487888,2.522444234,2.181843588,344,
Palicourea_guianensis,2.173186268,3.197556213,2.346352974,1.875061263,2437,
Palicourea_guianensis,2.387389826,3.250175948,2.526339277,2.127104798,403,
Palicourea_guianensis,2.340444115,3.31196566,2.434568904,2.225309282,767,
Palicourea_guianensis,2.404833717,3.360214613,2.551449998,2.193124598,285,
Palicourea_guianensis,2.404833717,3.375663614,2.555094449,2.195899652,281,
Palicourea_guianensis,2.399673721,3.205204364,2.521138084,2.158362492,408,
Palicourea_guianensis,2.397940009,3.377306251,2.553883027,2.178976947,369,
Palicourea_guianensis,2.399673721,3.279210513,2.542825427,2.164352856,353,
Palicourea_guianensis,2.390935107,3.457124626,2.480006943,2.285557309,721,
Palicourea_guianensis,2.413299764,3.331224781,2.505149978,2.311753861,42,
Palicourea_guianensis,2.444044796,3.442166086,2.523746467,2.352182518,143,
Palicourea_guianensis,2.404833717,3.360214613,2.551449998,2.193124598,285,
Palicourea_guianensis,2.318063335,3.504606771,2.416640507,2.173186268,1471,
Palicourea_guianensis,2.404833717,3.373463722,2.553883027,2.195899652,284,
Palicourea_guianensis,2.382017043,3.483872454,2.474216264,2.274157849,819,
Palicourea_guianensis,2.361727836,3.666237096,2.462397998,2.238046103,838,
Palicourea_guianensis,2.440909082,3.429429264,2.521138084,2.348304863,168,
Palicourea_guianensis,2.340444115,3.572174314,2.440909082,2.225309282,1209,
Palicourea_guianensis,2.390935107,3.457124626,2.480006943,2.285557309,721,
Palicourea_guianensis,2.311753861,3.588047497,2.414973348,2.190331698,1475,
Palicourea_guianensis,2.40654018,3.328990855,2.547774705,2.184691431,334,
Palicourea_guianensis,2.303196057,3.435844366,2.442479769,2.113943352,1000,
Palicourea_guianensis,2.390935107,3.457124626,2.480006943,2.285557309,721,
Palicourea_guianensis,2.378397901,3.486713776,2.469822016,2.269512944,864,
Palicourea_guianensis,2.426511261,3.343408594,2.531478917,2.33243846,160,
Palicourea_guianensis,2.318063335,3.628286731,2.418301291,2.201397124,1340,
Palicourea_guianensis,2.378397901,3.486713776,2.469822016,2.269512944,864,
Palicourea_guianensis,2.408239965,3.369957607,2.553883027,2.198657087,261,
Palicourea_guianensis,2.365487985,3.415307292,2.457881897,2.260071388,1015,
Palicourea_guianensis,2.378397901,3.486713776,2.469822016,2.269512944,864,
Palicourea_guianensis,2.419955748,3.465680212,2.496929648,2.33243846,86,
Palicourea_guianensis,2.390935107,3.356981401,2.471291711,2.29666519,10,
Palicourea_guianensis,2.344392274,3.587486465,2.44870632,2.209515015,933,
Palicourea_guianensis,2.303196057,3.386498966,2.432969291,2.152288344,1533,
Palicourea_guianensis,2.414973348,3.609167374,2.506505032,2.315970345,73,
Palicourea_guianensis,2.264817823,3.396722279,2.387389826,2.113943352,1940,
Palicourea_guianensis,2.367355921,3.515078675,2.456366033,2.267171728,620,
Palicourea_guianensis,2.324282455,3.458335626,2.437750563,2.187520721,988,
Palicourea_guianensis,2.36361198,3.332034277,2.457881897,2.240549248,364,
Palicourea_guianensis,2.385606274,3.271841607,2.506505032,2.227886705,430,
Palicourea_guianensis,2.367355921,3.515078675,2.456366033,2.267171728,620,
Palicourea_guianensis,2.403120521,3.475671188,2.494154594,2.29666519,281,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.397940009,3.079181246,2.514547753,2.26245109,387,
Palicourea_guianensis,2.394451681,3.378034322,2.491361694,2.285557309,389,
Palicourea_guianensis,2.326335861,3.465828815,2.450249108,2.187520721,1272,
Palicourea_guianensis,2.369215857,3.385248682,2.472756449,2.247973266,691,
Palicourea_guianensis,2.336459734,3.161667412,2.436162647,2.214843848,716,
Palicourea_guianensis,2.382017043,3.13893394,2.5132176,2.136720567,256,
Palicourea_guianensis,2.380211242,3.159266331,2.5132176,2.130333768,219,
Palicourea_guianensis,2.411619706,3.451479405,2.494154594,2.301029996,118,
Palicourea_guianensis,2.33243846,3.493458051,2.432969291,2.212187604,1337,
Palicourea_guianensis,2.372912003,3.500648063,2.459392488,2.274157849,559,
Palicourea_guianensis,2.413299764,3.386677284,2.494154594,2.305351369,52,
Palicourea_guianensis,2.414973348,3.451479405,2.496929648,2.303196057,74,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.367355921,3.511616021,2.463892989,2.250420002,651,
Palicourea_guianensis,2.328379603,3.033021445,2.439332694,2.195899652,570,
Palicourea_guianensis,2.33243846,3.387567779,2.45331834,2.193124598,1193,
Palicourea_guianensis,2.397940009,3.284881715,2.5132176,2.255272505,317,
Palicourea_guianensis,2.260071388,2.988558957,2.421603927,1.924279286,1936,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.330413773,3.184691431,2.431363764,2.206825876,789,
Palicourea_guianensis,2.396199347,3.19368103,2.463892989,2.328379603,103,
Palicourea_guianensis,2.336459734,3.161667412,2.436162647,2.214843848,716,
Palicourea_guianensis,2.396199347,3.5984622,2.503790683,2.290034611,526,
Palicourea_guianensis,2.29666519,3.08350262,2.440909082,2.041392685,1686,
Palicourea_guianensis,2.369215857,3.426348574,2.462397998,2.257678575,338,
Palicourea_guianensis,2.307496038,3.610127613,2.416640507,2.173186268,1169,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.394451681,3.401917251,2.489958479,2.285557309,425,
Palicourea_guianensis,2.294466226,3.548880563,2.40654018,2.152288344,1321,
Palicourea_guianensis,2.387389826,2.976349979,2.523746467,2.1430148,323,
Palicourea_guianensis,2.372912003,3.500648063,2.459392488,2.274157849,559,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.318063335,3.207634367,2.451786436,2.08278537,1287,
Palicourea_guianensis,2.414973348,3.451479405,2.496929648,2.303196057,74,
Palicourea_guianensis,2.414973348,3.606273853,2.506505032,2.315970345,49,
Palicourea_guianensis,2.330413773,3.186673867,2.460897843,2.167317335,887,
Palicourea_guianensis,2.40654018,3.552181339,2.505149978,2.294466226,332,
Palicourea_guianensis,2.359835482,3.169968174,2.499687083,2.093421685,439,
Palicourea_guianensis,2.409933123,3.44963265,2.478566496,2.31386722,19,
Palicourea_guianensis,2.411619706,3.451479405,2.494154594,2.301029996,118,
Palicourea_guianensis,2.411619706,3.496652939,2.477121255,2.322219295,24,
Palicourea_guianensis,2.408239965,3.456821348,2.50242712,2.305351369,377,
Palicourea_guianensis,2.424881637,3.33405144,2.514547753,2.342422681,8,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.383815366,3.155032229,2.515873844,2.130333768,195,
Palicourea_guianensis,2.383815366,3.464191371,2.482873584,2.271841607,509,
Palicourea_guianensis,2.396199347,3.472902652,2.469822016,2.292256071,194,
Palicourea_guianensis,2.404833717,3.454234896,2.495544338,2.298853076,268,
Palicourea_guianensis,2.409933123,3.423245874,2.480006943,2.31386722,43,
Palicourea_guianensis,2.396199347,3.112939976,2.521138084,2.178976947,204,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.411619706,3.457427693,2.478566496,2.324282455,27,
Palicourea_guianensis,2.26245109,3.414639147,2.383815366,2.10720997,1490,
Palicourea_guianensis,2.352182518,3.322839273,2.46686762,2.222716471,945,
Palicourea_guianensis,2.380211242,3.555578073,2.471291711,2.267171728,455,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.385606274,3.434888121,2.474216264,2.283301229,803,
Palicourea_guianensis,2.397940009,3.540954809,2.475671188,2.28780173,203,
Palicourea_guianensis,2.383815366,3.149834697,2.514547753,2.1430148,215,
Palicourea_guianensis,2.419955748,3.866582677,2.487138375,2.344392274,62,
Palicourea_guianensis,2.336459734,3.161667412,2.436162647,2.214843848,716,
Palicourea_guianensis,2.396199347,3.455453969,2.492760389,2.290034611,345,
Palicourea_guianensis,2.382017043,3.215373153,2.488550717,2.252853031,438,
Palicourea_guianensis,2.392696953,3.190611798,2.460897843,2.324282455,125,
Palicourea_guianensis,2.397940009,3.381656483,2.492760389,2.290034611,360,
Palicourea_guianensis,2.416640507,3.482444792,2.51054501,2.318063335,242,
Palicourea_guianensis,2.408239965,3.216429831,2.492760389,2.294466226,36,
Palicourea_guianensis,2.382017043,3.13893394,2.5132176,2.136720567,256,
Palicourea_guianensis,2.418301291,3.3872118,2.505149978,2.320146286,53,
Palicourea_guianensis,2.376576957,3.107888025,2.496929648,2.230448921,556,
Palicourea_guianensis,2.340444115,3.35831564,2.46686762,2.195899652,1107,
Palicourea_guianensis,2.385606274,3.428296814,2.482873584,2.276461804,183,
Palicourea_guianensis,2.396199347,3.303627976,2.505149978,2.290034611,376,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.392696953,3.323870607,2.482873584,2.276461804,107,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.36361198,3.332034277,2.457881897,2.240549248,364,
Palicourea_guianensis,2.315970345,3.112269768,2.451786436,2.11058971,729,
Palicourea_guianensis,2.307496038,3.610127613,2.416640507,2.173186268,1169,
Palicourea_guianensis,2.408239965,3.386677284,2.527629901,2.252853031,29,
Palicourea_guianensis,2.328379603,3.033021445,2.439332694,2.195899652,570,
Palicourea_guianensis,2.399673721,3.614264287,2.496929648,2.294466226,275,
Palicourea_guianensis,2.424881637,3.366422957,2.517195898,2.342422681,55,
Palicourea_guianensis,2.367355921,3.515078675,2.456366033,2.267171728,620,
Palicourea_guianensis,2.367355921,3.515078675,2.456366033,2.267171728,620,
Palicourea_guianensis,2.423245874,3.876275589,2.50242712,2.33243846,66,
Palicourea_guianensis,2.392696953,3.190611798,2.460897843,2.324282455,125,
Palicourea_guianensis,2.389166084,3.32056168,2.489958479,2.269512944,280,
Palicourea_guianensis,2.338456494,3.637789829,2.437750563,2.212187604,851,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.413299764,3.460145817,2.495544338,2.303196057,88,
Palicourea_guianensis,2.42975228,3.261738547,2.525044807,2.33243846,342,
Palicourea_guianensis,2.376576957,3.107888025,2.496929648,2.230448921,556,
Palicourea_guianensis,2.354108439,3.478854968,2.450249108,2.23299611,796,
Palicourea_guianensis,2.397940009,3.410945859,2.498310554,2.255272505,316,
Palicourea_guianensis,2.409933123,3.518118947,2.485721426,2.31386722,114,
Palicourea_guianensis,2.352182518,3.571825249,2.450249108,2.227886705,952,
Palicourea_guianensis,2.357934847,3.197831693,2.46686762,2.214843848,851,
Palicourea_guianensis,2.330413773,3.184691431,2.431363764,2.206825876,789,
Palicourea_guianensis,2.403120521,3.343408594,2.50242712,2.283301229,446,
Palicourea_guianensis,2.33243846,3.493458051,2.432969291,2.212187604,1337,
Palicourea_guianensis,2.401400541,3.315340477,2.51054501,2.274157849,259,
Palicourea_guianensis,2.414973348,3.609167374,2.506505032,2.315970345,73,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.411619706,3.447468131,2.494154594,2.301029996,118,
Palicourea_guianensis,2.392696953,3.323870607,2.482873584,2.276461804,107,
Palicourea_guianensis,2.414973348,3.502700175,2.517195898,2.311753861,59,
Palicourea_guianensis,2.416640507,3.29710365,2.5132176,2.290034611,242,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.396199347,3.455453969,2.492760389,2.290034611,345,
Palicourea_guianensis,2.418301291,3.418467021,2.515873844,2.301029996,265,
Palicourea_guianensis,2.315970345,3.112269768,2.451786436,2.11058971,729,
Palicourea_guianensis,2.367355921,3.515078675,2.456366033,2.267171728,620,
Palicourea_guianensis,2.372912003,3.435525851,2.485721426,2.209515015,632,
Palicourea_guianensis,2.411619706,3.521922245,2.488550717,2.315970345,76,
Palicourea_guianensis,2.401400541,3.447002898,2.5132176,2.278753601,242,
Palicourea_guianensis,2.359835482,3.304921162,2.465382851,2.245512668,1099,
Palicourea_guianensis,2.390935107,3.537944959,2.525044807,2.206825876,152,
Palicourea_guianensis,2.330413773,3.256717746,2.457881897,2.113943352,1159,
Palicourea_guianensis,2.414973348,3.451479405,2.496929648,2.303196057,74,
Palicourea_guianensis,2.33243846,3.458939862,2.44870632,2.195899652,1300,
Palicourea_guianensis,2.336459734,3.161667412,2.436162647,2.214843848,716,
Palicourea_guianensis,2.413299764,3.597585502,2.506505032,2.31386722,76,
Palicourea_guianensis,2.399673721,3.614264287,2.496929648,2.294466226,275,
Palicourea_guianensis,2.413299764,3.460145817,2.495544338,2.303196057,88,
Palicourea_guianensis,2.330413773,3.256717746,2.457881897,2.113943352,1159,
Palicourea_guianensis,2.324282455,3.389874558,2.418301291,2.204119983,796,
Palicourea_guianensis,2.431363764,3.228913406,2.514547753,2.348304863,30,
Palicourea_guianensis,2.354108439,3.617734035,2.45331834,2.23299611,689,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.36361198,3.38219721,2.46834733,2.240549248,748,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.423245874,3.42258984,2.514547753,2.342422681,43,
Palicourea_guianensis,2.404833717,3.544811912,2.515873844,2.274157849,252,
Palicourea_guianensis,2.419955748,3.391816924,2.507855872,2.320146286,208,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.418301291,3.53529412,2.527629901,2.28780173,100,
Palicourea_guianensis,2.423245874,3.627263417,2.5289167,2.301029996,24,
Palicourea_guianensis,2.334453751,3.454387467,2.444044796,2.198657087,897,
Palicourea_guianensis,2.303196057,3.236537261,2.439332694,2.1430148,1467,
Palicourea_guianensis,2.397940009,3.357363031,2.495544338,2.307496038,405,
Palicourea_guianensis,2.344392274,3.352375495,2.459392488,2.195899652,914,
Palicourea_guianensis,2.396199347,3.429913698,2.492760389,2.285557309,425,
Palicourea_guianensis,2.303196057,3.236537261,2.439332694,2.1430148,1467,
Palicourea_guianensis,2.411619706,3.584331224,2.522444234,2.285557309,142,
Palicourea_guianensis,2.31386722,3.218272854,2.450249108,2.152288344,1430,
Palicourea_guianensis,2.372912003,3.650501795,2.471291711,2.260071388,817,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.376576957,3.056904851,2.495544338,2.209515015,173,
Palicourea_guianensis,2.390935107,3.050379756,2.501059262,2.260071388,28,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.399673721,3.368286885,2.482873584,2.309630167,110,
Palicourea_guianensis,2.434568904,3.464191371,2.534026106,2.342422681,104,
Palicourea_guianensis,2.421603927,3.588495801,2.5289167,2.298853076,25,
Palicourea_guianensis,2.399673721,3.432809005,2.482873584,2.305351369,178,
Palicourea_guianensis,2.322219295,3.279438788,2.469822016,2.056904851,572,
Palicourea_guianensis,2.421603927,3.396199347,2.509202522,2.320146286,205,
Palicourea_guianensis,2.444044796,3.396722279,2.526339277,2.342422681,112,
Palicourea_guianensis,2.421603927,3.312600439,2.506505032,2.328379603,164,
Palicourea_guianensis,2.344392274,3.094471129,2.474216264,2.152288344,516,
Palicourea_guianensis,2.444044796,3.441695136,2.523746467,2.352182518,127,
Palicourea_guianensis,2.419955748,3.710117365,2.50242712,2.328379603,16,
Palicourea_guianensis,2.394451681,3.559308011,2.5132176,2.257678575,339,
Palicourea_guianensis,2.408239965,3.453165393,2.489958479,2.315970345,90,
Palicourea_guianensis,2.31386722,3.218272854,2.450249108,2.152288344,1430,
Palicourea_guianensis,2.404833717,3.349665984,2.511883361,2.247973266,211,
Palicourea_guianensis,2.411619706,3.485721426,2.491361694,2.322219295,50,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.336459734,3.068556895,2.442479769,2.201397124,1100,
Palicourea_guianensis,2.394451681,3.431041945,2.491361694,2.281033367,414,
Palicourea_guianensis,2.394451681,3.541704023,2.487138375,2.292256071,463,
Palicourea_guianensis,2.376576957,3.056904851,2.495544338,2.209515015,173,
Palicourea_guianensis,2.322219295,3.105510185,2.457881897,2.117271296,682,
Palicourea_guianensis,2.421603927,3.588495801,2.5289167,2.298853076,25,
Palicourea_guianensis,2.380211242,3.371990911,2.505149978,2.238046103,683,
Palicourea_guianensis,2.403120521,3.592509848,2.51851394,2.269512944,224,
Palicourea_guianensis,2.418301291,3.53529412,2.527629901,2.28780173,100,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.394451681,3.559308011,2.5132176,2.257678575,339,
Palicourea_guianensis,2.383815366,3.203032887,2.471291711,2.26245109,30,
Palicourea_guianensis,2.387389826,3.307282047,2.491361694,2.257678575,532,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.376576957,3.065579715,2.492760389,2.222716471,210,
Palicourea_guianensis,2.418301291,3.649042634,2.5289167,2.292256071,38,
Palicourea_guianensis,2.408239965,3.525433553,2.485721426,2.311753861,120,
Palicourea_guianensis,2.328379603,3.275541688,2.474216264,2.068185862,531,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.305351369,3.117271296,2.447158031,2.086359831,811,
Palicourea_guianensis,2.404833717,3.344392274,2.523746467,2.235528447,135,
Palicourea_guianensis,2.40654018,3.351409752,2.505149978,2.290034611,172,
Palicourea_guianensis,2.418301291,3.649042634,2.5289167,2.292256071,38,
Palicourea_guianensis,2.418301291,3.53529412,2.527629901,2.28780173,100,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.414973348,3.304705898,2.51851394,2.322219295,288,
Palicourea_guianensis,2.394451681,3.559308011,2.5132176,2.257678575,339,
Palicourea_guianensis,2.423245874,3.523095838,2.488550717,2.352182518,67,
Palicourea_guianensis,2.376576957,3.397418542,2.484299839,2.252853031,628,
Palicourea_guianensis,2.315970345,3.112269768,2.451786436,2.11058971,729,
Palicourea_guianensis,2.414973348,3.31302311,2.517195898,2.274157849,110,
Palicourea_guianensis,2.318063335,3.104487111,2.456366033,2.10720997,696,
Palicourea_guianensis,2.357934847,3.45591024,2.460897843,2.227886705,790,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.426511261,3.376941757,2.522444234,2.340444115,111,
Palicourea_guianensis,2.376576957,3.056904851,2.495544338,2.209515015,173,
Palicourea_guianensis,2.409933123,3.514149134,2.521138084,2.292256071,89,
Palicourea_guianensis,2.418301291,3.533899101,2.526339277,2.28780173,96,
Palicourea_guianensis,2.376576957,3.123851641,2.465382851,2.255272505,112,
Palicourea_guianensis,2.418301291,3.29841638,2.51851394,2.281033367,96,
Palicourea_guianensis,2.283301229,3.536558443,2.387389826,2.158362492,1696,
Palicourea_guianensis,2.408239965,3.501196242,2.495544338,2.307496038,344,
Palicourea_guianensis,2.436162647,3.360593414,2.515873844,2.354108439,29,
Palicourea_guianensis,2.413299764,3.411451342,2.488550717,2.330413773,40,
Palicourea_guianensis,2.399673721,3.432809005,2.482873584,2.305351369,178,
Palicourea_guianensis,2.409933123,3.412964272,2.487138375,2.326335861,73,
Palicourea_guianensis,2.431363764,3.480581787,2.519827994,2.330413773,99,
Palicourea_guianensis,2.418301291,3.680063427,2.50242712,2.326335861,19,
Palicourea_guianensis,2.411619706,3.520221436,2.522444234,2.294466226,59,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.401400541,3.414304688,2.506505032,2.305351369,425,
Palicourea_guianensis,2.428134794,3.493736802,2.5132176,2.330413773,119,
Palicourea_guianensis,2.385606274,3.219060332,2.469822016,2.269512944,28,
Palicourea_guianensis,2.376576957,3.056904851,2.495544338,2.209515015,173,
Palicourea_guianensis,2.336459734,3.093421685,2.46686762,2.155336037,536,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.235528447,3.466719372,2.356025857,2.068185862,2004,
Palicourea_guianensis,2.411619706,3.611510887,2.519827994,2.285557309,182,
Palicourea_guianensis,2.385606274,3.219846386,2.46686762,2.271841607,50,
Palicourea_guianensis,2.356025857,3.497758718,2.459392488,2.222716471,773,
Palicourea_guianensis,2.426511261,3.376941757,2.522444234,2.340444115,111,
Palicourea_guianensis,2.418301291,3.53529412,2.527629901,2.28780173,100,
Palicourea_guianensis,2.338456494,3.265525335,2.450249108,2.195899652,926,
Palicourea_guianensis,2.419955748,3.667826379,2.501059262,2.328379603,19,
Palicourea_guianensis,2.418301291,3.649042634,2.5289167,2.292256071,38,
Palicourea_guianensis,2.340444115,3.494432899,2.428134794,2.235528447,833,
Palicourea_guianensis,2.372912003,3.07773118,2.494154594,2.195899652,242,
Palicourea_guianensis,2.394451681,3.541704023,2.487138375,2.292256071,463,
Palicourea_guianensis,2.328379603,3.275541688,2.474216264,2.068185862,531,
Palicourea_guianensis,2.184691431,3.126456113,2.338456494,1.977723605,2443,
Palicourea_guianensis,2.356025857,3.388278863,2.45331834,2.243038049,905,
Palicourea_guianensis,2.161368002,3.033423755,2.311753861,1.963787827,2497,
Palicourea_guianensis,2.385606274,3.490239485,2.50242712,2.255272505,533,
Palicourea_guianensis,2.324282455,3.462697408,2.457881897,2.155336037,1223,
Palicourea_guianensis,2.376576957,3.056904851,2.495544338,2.209515015,173,
Palicourea_guianensis,2.309630167,3.050379756,2.428134794,2.123851641,1373,
